Term,P-value,Adjusted P-value,Combined Score,Genes
Endopeptidase Complex (GO:1905369),0.202757569,0.61493728,7.543727527,COLEC10
Cell-Cell Junction (GO:0005911),0.206388972,0.61493728,2.335614344,CDH6;PDZD3;MARVELD2;NRAP;CDH22;PPP1CA;ADGRL3
Cation Channel Complex (GO:0034703),0.20898722,0.61493728,3.777402934,PDE4D;KCNK4
Myosin Filament (GO:0032982),0.215562255,0.61493728,6.735725699,MYH10
Axonal Growth Cone (GO:0044295),0.215562255,0.61493728,6.735725699,SHTN1
Golgi Lumen (GO:0005796),0.216827596,0.61493728,2.911308865,BGLAP;MUC13;MUC5B
Phagocytic Vesicle (GO:0045335),0.216827596,0.61493728,2.911308865,SYT11;TAP2;RAB11FIP5
Adherens Junction (GO:0005912),0.221348059,0.614973875,2.545796027,CDH6;CDH22;PLEKHA7;PPP1CA
Early Endosome (GO:0005769),0.224788288,0.614973875,2.149417842,KIF16B;VPS11;PCSK9;TBC1D2B;MELTF;CLN6;RAB11FIP5
Platelet Alpha Granule Membrane (GO:0031092),0.228161913,0.614973875,6.053643344,PCDH7
Extracellular Membrane-Bounded Organelle (GO:0065010),0.232639215,0.614973875,3.262128353,RAB3A;E2F1
Transcription Factor TFTC Complex (GO:0033276),0.240559814,0.614973875,5.471792417,TAF9
Spindle (GO:0005819),0.24876364,0.614973875,2.09117342,TUBB3;KIF16B;HECW2;CHAMP1;NEDD9
Condensed Chromosome (GO:0000793),0.250483446,0.614973875,2.936177227,CHAMP1;NCAPH
Extracellular Vesicle (GO:1903561),0.250483446,0.614973875,2.936177227,RAB3A;E2F1
Filopodium (GO:0030175),0.250483446,0.614973875,2.936177227,SHTN1;TUBB3
Endocytic Vesicle Membrane (GO:0030666),0.252388122,0.614973875,2.188288876,CACNG8;EGF;ENTPD7;TAP2
Cytoskeleton (GO:0005856),0.256696731,0.616785201,1.71763257,FHOD3;SHTN1;ARHGAP32;GAS2L3;STPG3;TUBB3;MTUS2;RGS22;SRCIN1;ABRA;SEPTIN8;PLEC
Endolysosome Membrane (GO:0036020),0.264763182,0.627452473,4.536091385,PCSK9
Mitochondrial Outer Membrane Translocase Complex (GO:0005742),0.288197514,0.66017071,3.821553622,TOMM20L
Pericentric Heterochromatin (GO:0005721),0.288197514,0.66017071,3.821553622,CHRAC1
Lysosome (GO:0005764),0.290017191,0.66017071,1.548933958,PDE1C;EGF;SYT11;LARS1;VPS11;PCSK9;ARSG;DAGLB;RFFL;CYB561
cullin-RING Ubiquitin Ligase Complex (GO:0031461),0.305837706,0.678357043,1.715518708,FEM1A;GLMN;FBXL13;TNFSF13B
Endoplasmic Reticulum Lumen (GO:0005788),0.30584884,0.678357043,1.574763399,ADAMTSL1;BGLAP;PCSK9;ARSG;MELTF;CLN6
SAGA Complex (GO:0000124),0.310887171,0.680803552,3.262183094,TAF9
Actin Filament (GO:0005884),0.315909258,0.68315377,2.053210503,GAS2L3;PLS1
Excitatory Synapse (GO:0060076),0.321960148,0.68764328,3.026723563,SYT11
Endoplasmic Reticulum Tubular Network (GO:0071782),0.343576794,0.708138077,2.624655667,ATL1
Sarcoplasmic Reticulum Membrane (GO:0033017),0.354126083,0.708138077,2.45214228,JPH2
Condensed Nuclear Chromosome (GO:0000794),0.364506355,0.708138077,2.295488463,NCAPH
Dendrite Membrane (GO:0032590),0.364506355,0.708138077,2.295488463,SHISA8
Endolysosome (GO:0036019),0.364506355,0.708138077,2.295488463,PCSK9
Myofibril (GO:0030016),0.37472031,0.708138077,2.152783217,TNNT2
SWI/SNF Complex (GO:0016514),0.37472031,0.708138077,2.152783217,BCL11A
Protein Serine/Threonine Phosphatase Complex (GO:0008287),0.37472031,0.708138077,2.152783217,PPP3R2
Golgi Membrane (GO:0000139),0.378993874,0.708138077,1.139895274,NDST2;ST8SIA1;CHPF2;CHSY3;HS3ST6;ABCA12;RFFL;HS6ST2
MLL1 Complex (GO:0071339),0.384770604,0.708138077,2.022399928,TAF9
Rough Endoplasmic Reticulum (GO:0005791),0.384770604,0.708138077,2.022399928,COLEC10
Actin-Based Cell Projection (GO:0098858),0.391385336,0.708138077,1.405551996,SHTN1;TUBB3
Intercalated Disc (GO:0014704),0.394659852,0.708138077,1.902946334,NRAP
MLL1/2 Complex (GO:0044665),0.394659852,0.708138077,1.902946334,TAF9
Synaptic Membrane (GO:0097060),0.394659852,0.708138077,1.902946334,SHISA8
Clathrin-Coated Endocytic Vesicle (GO:0045334),0.397048517,0.708138077,1.367281974,EGF;SFTPC
Mitotic Spindle (GO:0072686),0.403572099,0.712428297,1.194723115,TUBB3;HECW2;NEDD9
Platelet Alpha Granule (GO:0031091),0.419450872,0.732979806,1.226656824,EGF;PCDH7
Clathrin-Coated Vesicle Membrane (GO:0030665),0.424985689,0.733469861,1.194358398,RAB3A;EGF
Actin Cytoskeleton (GO:0015629),0.428210728,0.733469861,0.974234755,ARHGAP32;GAS2L3;RGS22;SRCIN1;ABRA;PLS1
Cul3-RING Ubiquitin Ligase Complex (GO:0031463),0.432657223,0.733820583,1.512754374,GLMN
Monoatomic Ion Channel Complex (GO:0034702),0.441779019,0.734882407,1.432864016,CHRNA5
Supramolecular Fiber (GO:0099512),0.441779019,0.734882407,1.432864016,MYH10
Nuclear Chromosome (GO:0000228),0.452236943,0.745114202,1.047793927,CDC45;NCAPH
SAGA-type Complex (GO:0070461),0.459586312,0.750079548,1.289717136,TAF9
Neuromuscular Junction (GO:0031594),0.468276445,0.75108996,1.225457009,MUSK
Recycling Endosome (GO:0055037),0.471120794,0.75108996,0.888594913,SYT11;MELTF;RAB11FIP5
Brush Border Membrane (GO:0031526),0.476827263,0.75108996,1.165497063,SLC6A19
Lytic Vacuole Membrane (GO:0098852),0.489679769,0.75108996,0.777085493,EGF;VPS11;PCSK9;DAGLB;CYB561
Chromosome (GO:0005694),0.491534248,0.75108996,0.812266811,CHAMP1;HSF2BP;TP53TG5
Transcription Factor TFIID Complex (GO:0005669),0.49351983,0.75108996,1.057027683,TAF9
Nuclear Membrane (GO:0031965),0.49581841,0.75108996,0.772334233,INPP4A;RNF123;LMNA;IPO5
Cell Projection Membrane (GO:0031253),0.504446372,0.75108996,0.81539607,SLC6A19;SYTL1
Lysosomal Membrane (GO:0005765),0.509352835,0.75108996,0.709639184,GLIPR1;EGF;VPS11;PCSK9;DAGLB;CYB561
Membrane Raft (GO:0045121),0.511554616,0.75108996,0.743327002,FAS;NTSR1;CLN6
Phagocytic Vesicle Membrane (GO:0030670),0.517568346,0.75108996,0.918457376,TAP2
Sarcoplasmic Reticulum (GO:0016529),0.517568346,0.75108996,0.918457376,JPH2
Basolateral Plasma Membrane (GO:0016323),0.519446134,0.75108996,0.717629834,MARVELD2;NEDD9;SLC22A7
Endoplasmic Reticulum Membrane (GO:0005789),0.523680065,0.75108996,0.654547689,PPM1L;SFTPC;ATL1;CYP3A43;TAP2;DOLK;CYP3A4;CYP3A5;CYP3A7;JPH2;TYRO3;PIGK;GPAT3
Basement Membrane (GO:0005604),0.525328816,0.75108996,0.877709195,LAMA3
Golgi-associated Vesicle (GO:0005798),0.532964832,0.755761606,0.839337209,MAP6
Heterochromatin (GO:0000792),0.54787143,0.770583393,0.769027346,CHRAC1
Bounding Membrane Of Organelle (GO:0098588),0.556338401,0.7728361,0.579530902,RAB3A;ST8SIA1;CHPF2;ENTPD7;TAP2;HS3ST6;ABCA12;HS6ST2;NDST2;CACNG8;VPS11;CHSY3;RFFL
Sarcolemma (GO:0042383),0.569346645,0.7728361,0.677437584,PLEC
Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),0.569346645,0.7728361,0.677437584,TAP2
Microbody Membrane (GO:0031903),0.576276629,0.7728361,0.650106011,PEX5L
Peroxisomal Membrane (GO:0005778),0.576276629,0.7728361,0.650106011,PEX5L
Exocytic Vesicle Membrane (GO:0099501),0.576276629,0.7728361,0.650106011,SV2A
Synaptic Vesicle Membrane (GO:0030672),0.583095439,0.775965469,0.624195212,SV2A
Cytoplasmic Vesicle Membrane (GO:0030659),0.596004186,0.787089498,0.496621978,CACNG8;RAB3A;EQTN;ENTPD7;VPS11;RFFL
Microvillus (GO:0005902),0.609294072,0.788671617,0.532993602,SYTL1
Azurophil Granule Membrane (GO:0035577),0.609294072,0.788671617,0.532993602,GLIPR1
Cell-Substrate Junction (GO:0030055),0.610878593,0.788671617,0.465526372,FERMT1;NRAP;NEDD9;SRCIN1;TNFSF13B;PLEC
cis-Golgi Network (GO:0005801),0.621771245,0.790929599,0.493807785,MAP6
Transport Vesicle Membrane (GO:0030658),0.621771245,0.790929599,0.493807785,RAB3A
SCF Ubiquitin Ligase Complex (GO:0019005),0.627860063,0.792845188,0.475595182,FBXL13
Caveola (GO:0005901),0.63385116,0.794610513,0.458230163,PLVAP
Late Endosome (GO:0005770),0.642048077,0.799095809,0.403049909,COLEC10;VPS11;PCSK9
Platelet Alpha Granule Lumen (GO:0031093),0.656869257,0.807038007,0.396306792,EGF
Secretory Granule Membrane (GO:0030667),0.6577593,0.807038007,0.3729808,GLIPR1;RAB3A;PCDH7;CYB561
Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669),0.667831474,0.808752108,0.369297821,EGF
Intermediate Filament (GO:0005882),0.673180946,0.808752108,0.356658048,PLEC
Vesicle Membrane (GO:0012506),0.673180946,0.808752108,0.356658048,ENTPD7
Small-Subunit Processome (GO:0032040),0.693733589,0.827695937,0.311182212,NOP58
Azurophil Granule (GO:0042582),0.713853179,0.842529924,0.269706576,DYNC1H1;GLIPR1
Clathrin-Coated Vesicle (GO:0030136),0.717621675,0.842529924,0.263968904,SFTPC
Vesicle (GO:0031982),0.730558858,0.842529924,0.24826357,RAB3A;SYT11;E2F1
Intermediate Filament Cytoskeleton (GO:0045111),0.731053266,0.842529924,0.239834307,PLEC
Potassium Channel Complex (GO:0034705),0.731053266,0.842529924,0.239834307,KCNK4
Plasma Membrane Raft (GO:0044853),0.735387391,0.842529924,0.232391947,PLVAP
trans-Golgi Network (GO:0005802),0.746038987,0.844806943,0.22577192,PCSK2;SYT11;ARAP1
Focal Adhesion (GO:0005925),0.747141401,0.844806943,0.23299636,FERMT1;NEDD9;SRCIN1;TNFSF13B;PLEC
Azurophil Granule Lumen (GO:0035578),0.763837804,0.858077533,0.187422291,DYNC1H1
Intracellular Organelle Lumen (GO:0070013),0.8143062,0.908870791,0.162463973,ADAMTSL1;LIPT1;BGLAP;PCSK9;MUC13;IBA57;PDSS1;ARSG;MELTF;MUC5B;CLN6
Cytoplasmic Vesicle Lumen (GO:0060205),0.845271206,0.937384094,0.090154399,POMC
Collagen-Containing Extracellular Matrix (GO:0062023),0.852265293,0.939120355,0.105557585,ACHE;ADIPOQ;LAMA3;EMILIN2
Peroxisome (GO:0005777),0.876806271,0.960047372,0.062752797,PEX5L
Secretory Granule Lumen (GO:0034774),0.885208954,0.963151881,0.071171454,POMC;DYNC1H1;EGF
Mitochondrial Outer Membrane (GO:0005741),0.913919783,0.983868446,0.036621951,RAB11FIP5
Mitochondrial Matrix (GO:0005759),0.926489627,0.983868446,0.039549298,LIPT1;IBA57;PDSS1
Vacuolar Lumen (GO:0005775),0.926872575,0.983868446,0.02895033,DYNC1H1
Endosome Membrane (GO:0010008),0.931474204,0.983868446,0.036142501,VPS11;PCSK9;RFFL
Organelle Outer Membrane (GO:0031968),0.936859348,0.983868446,0.023529651,RAB11FIP5
Mitochondrial Inner Membrane (GO:0005743),0.938371639,0.983868446,0.031577322,CKMT2;SPG7;COX10
Organelle Inner Membrane (GO:0019866),0.955940748,0.989341141,0.020752913,CKMT2;SPG7;COX10
Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.972736804,0.989341141,0.016783445,FHOD3;BATF3;STPG3;NOP58;KIF16B;CHAMP1;NEDD9;HSF2BP;TP53TG5;COX10;CLN6;TNFSF13B
Mitochondrial Membrane (GO:0031966),0.975422164,0.989341141,0.011214555,CKMT2;SPG7;COX10;RAB11FIP5
Cilium (GO:0005929),0.984781304,0.989341141,0.003636048,TTLL7
Nucleolus (GO:0005730),0.98593241,0.989341141,0.006671986,BATF3;NOP58;TP53TG5;COX10;CLN6;TNFSF13B
Nuclear Lumen (GO:0031981),0.987228793,0.989341141,0.005979935,BATF3;NOP58;TP53TG5;COX10;CLN6;TNFSF13B
Nucleus (GO:0005634),0.988754415,0.989341141,0.008224108,TCP10L;RTKN2;TRH;IPO5;TNFSF13B;EIF4ENIF1;HINT3;TUBB3;CHAMP1;NELFA;PUS3;BATF3;NANOS3;PDE4D;MTUS2;DNTT;VEZF1;INPP4A;TOX2;TYRO3;ZNF711;ZNF433;PRKAA2;SATB1;TAF9;NEDD9;RELB;BCL2L12;FAM83G;MAPK8;CHRAC1;TKFC;CDC45;NUP42;LMNA;TP53BP2;E2F1;ZNF700;TP53TG5;RGS22;MYH10;DDIAS;BCL11A;DMRT2;FANCL;ESRRG;PPP1CA;TICRR;TRMT9B;LHX1;NOVA2;MELTF;PABPC1L;CPEB3;MEGF8;TRIM32
Intracellular Membrane-Bounded Organelle (GO:0043231),0.989341141,0.989341141,0.007909754,PCSK2;TCP10L;RTKN2;TRH;ABCA12;OSBPL10;IPO5;TNFSF13B;EIF4ENIF1;HINT3;TUBB3;CHAMP1;NELFA;PUS3;BATF3;NANOS3;PDE4D;MTUS2;DNTT;VEZF1;ARAP1;INPP4A;TOX2;TYRO3;ZNF711;ZNF433;PRKAA2;SATB1;TAF9;NEDD9;CYP3A4;CYP3A5;CLN6;RELB;BCL2L12;FAM83G;MAPK8;CHRAC1;TKFC;CDC45;NUP42;LMNA;TP53BP2;E2F1;MAP6;ZNF700;TP53TG5;RGS22;MYH10;RAB11FIP5;DDIAS;BCL11A;DMRT2;FANCL;ESRRG;MUC5B;PPP1CA;TICRR;TRMT9B;LHX1;NOVA2;MELTF;PABPC1L;CPEB3;MEGF8;TRIM32
Estrogen 16-Alpha-Hydroxylase Activity (GO:0101020),2.19E-06,6.21E-04,1078.323517,CYP3A43;CYP3A4;CYP3A5;CYP3A7
Retinoic Acid 4-Hydroxylase Activity (GO:0008401),3.20E-04,0.042744752,248.8951996,CYP3A4;CYP3A5;CYP3A7
Steroid Hydroxylase Activity (GO:0008395),4.53E-04,0.042744752,100.5273735,CYP3A43;CYP3A4;CYP3A5;CYP3A7
Heparan Sulfate Sulfotransferase Activity (GO:0034483),0.00103956,0.073548885,127.4580429,NDST2;HS3ST6;HS6ST2
glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase Activity (GO:0047238),0.002487126,0.14077132,246.5823267,CHPF2;CHSY3
Prenyltransferase Activity (GO:0004659),0.006745308,0.318153707,102.7622975,PDSS1;COX10
BMP Receptor Binding (GO:0070700),0.010613302,0.333729388,70.07635196,BMP3;ELAPOR2
Transmembrane Receptor Protein Serine/Threonine Kinase Binding (GO:0070696),0.010613302,0.333729388,70.07635196,BMP3;ELAPOR2
JUN Kinase Kinase Kinase Activity (GO:0004706),0.010613302,0.333729388,70.07635196,MAP3K21;MAP3K9
Neurexin Family Protein Binding (GO:0042043),0.012835329,0.363239821,59.68216185,SYTL1;SYTL2
poly(A)-specific Ribonuclease Activity (GO:0004535),0.015240554,0.392097881,51.59314839,NLRP6;PNLDC1
"3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)",0.01782256,0.415910758,45.14604952,PDE1C;PDE4D
"Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)",0.019785134,0.415910758,22.03196358,JPH2;KIF16B;ARAP1
Acetylgalactosaminyltransferase Activity (GO:0008376),0.020575091,0.415910758,39.90607062,CHPF2;CHSY3
Potassium Ion Leak Channel Activity (GO:0022841),0.023492042,0.438122641,35.57704641,KCNK12;KCNK4
"3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)",0.026567462,0.438122641,31.95072005,PDE1C;PDE4D
Monoatomic Cation Channel Activity (GO:0005261),0.027153774,0.438122641,11.17192375,TRPM1;CALHM2;TRPM8;ASIC3;KCNK4
Signal Sequence Binding (GO:0005048),0.027866458,0.438122641,17.45811615,PEX5L;TOMM20L;IPO5
Hormone Activity (GO:0005179),0.031184374,0.46448304,12.25792489,POMC;NPPC;ADIPOQ;TRH
Leak Channel Activity (GO:0022840),0.033170634,0.46936447,26.24371232,KCNK12;KCNK4
MAP Kinase Kinase Kinase Activity (GO:0004709),0.036687206,0.49440378,23.96804099,MAP3K21;MAP3K9
Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),0.046162883,0.520693428,12.11958472,MUSK;TYRO3;CRIM1
"Phosphatidylinositol-3,5-Bisphosphate Binding (GO:0080025)",0.056208694,0.520693428,16.12604396,JPH2;KIF16B
Calcium Channel Activity (GO:0005262),0.058862156,0.520693428,8.048943733,TRPM1;CACNG7;CACNG8;TRPM8
poly(A) Binding (GO:0008143),0.060465817,0.520693428,15.03295316,NLRP6;PABPC1L
Ubiquitin Protein Ligase Activity (GO:0061630),0.064444595,0.520693428,5.074893716,TRIM43B;HERC3;FANCL;HECW2;VPS11;RFFL;TRIM65;TRIM43;TRIM32
Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712),0.064829502,0.520693428,14.04805951,PRKAA2;MAP3K9
Lipoprotein Particle Receptor Binding (GO:0070325),0.069295256,0.520693428,13.15710882,RELN;PCSK9
Ubiquitin-Protein Transferase Activity (GO:0004842),0.069619052,0.520693428,4.545688696,TRIM43B;RNF123;HERC3;FANCL;HECW2;VPS11;RFFL;TRIM65;TRIM43;TRIM32;TNFSF13B
Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.07296262,0.520693428,4.71814426,TRIM43B;HERC3;FANCL;HECW2;VPS11;RFFL;TRIM65;TRIM43;TRIM32
Four-Way Junction Helicase Activity (GO:0009378),0.077722228,0.520693428,39.26721103,FANCM
Sulfatide Binding (GO:0120146),0.077722228,0.520693428,39.26721103,CLN6
Vasopressin Receptor Activity (GO:0005000),0.077722228,0.520693428,39.26721103,NLRP6
Lactate Dehydrogenase Activity (GO:0004457),0.077722228,0.520693428,39.26721103,LDHD
[Heparan Sulfate]-Glucosamine 3-Sulfotransferase 1 Activity (GO:0008467),0.077722228,0.520693428,39.26721103,HS3ST6
Apolipoprotein Receptor Binding (GO:0034190),0.077722228,0.520693428,39.26721103,PCSK9
deSUMOylase Activity (GO:0016929),0.077722228,0.520693428,39.26721103,USPL1
Glucuronosyltransferase Activity (GO:0015020),0.083261727,0.520693428,10.93770568,CHPF2;CHSY3
Poly-Purine Tract Binding (GO:0070717),0.088093108,0.520693428,10.32038552,NLRP6;PABPC1L
Monosaccharide Transmembrane Transporter Activity (GO:0015145),0.092528462,0.520693428,29.26801365,SLC2A2
Aminophospholipid Flippase Activity (GO:0015247),0.092528462,0.520693428,29.26801365,TMEM30B
Retinol Binding (GO:0019841),0.092528462,0.520693428,29.26801365,E2F1
Beta-Tubulin Binding (GO:0048487),0.093005783,0.520693428,9.753022822,TTLL7;TBCD
3'-5'-RNA Exonuclease Activity (GO:0000175),0.103059778,0.520693428,8.747403655,NLRP6;PNLDC1
Sodium Channel Regulator Activity (GO:0017080),0.103059778,0.520693428,8.747403655,PCSK9;GPD1L
Fructose Transmembrane Transporter Activity (GO:0005353),0.107097726,0.520693428,22.89049384,SLC2A2
"3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)",0.107097726,0.520693428,22.89049384,PDE1C
GPI Anchor Binding (GO:0034235),0.107097726,0.520693428,22.89049384,PIGK
MHC Class Ib Protein Binding (GO:0023029),0.107097726,0.520693428,22.89049384,TAP2
Mitochondrial Ribosome Binding (GO:0097177),0.107097726,0.520693428,22.89049384,MALSU1
Peptide Transmembrane Transporter Activity (GO:1904680),0.107097726,0.520693428,22.89049384,TAP2
Dehydroascorbic Acid Transmembrane Transporter Activity (GO:0033300),0.107097726,0.520693428,22.89049384,SLC2A2
Sodium Channel Inhibitor Activity (GO:0019871),0.107097726,0.520693428,22.89049384,PCSK9
Ion Channel Inhibitor Activity (GO:0008200),0.108193732,0.520693428,8.300446547,PDZD3;PCSK9
ATPase Binding (GO:0051117),0.112658287,0.520693428,5.770109588,NOP58;PDE4D;TAF9
Transmembrane Receptor Protein Kinase Activity (GO:0019199),0.118657866,0.520693428,7.500475081,MUSK;TYRO3
Monoatomic Cation Transmembrane Transporter Activity (GO:0008324),0.118657866,0.520693428,7.500475081,CALHM2;ASIC3
Monoatomic Ion Channel Activity (GO:0005216),0.118657866,0.520693428,7.500475081,CALHM2;ASIC3
aminoacyl-tRNA Ligase Activity (GO:0004812),0.118657866,0.520693428,7.500475081,LARS1;VARS1
Calcium Channel Regulator Activity (GO:0005246),0.118657866,0.520693428,7.500475081,CACNG7;CACNG8
Tropomyosin Binding (GO:0005523),0.121433803,0.520693428,18.51614701,TNNT2
Tubulin-Glutamic Acid Ligase Activity (GO:0070740),0.121433803,0.520693428,18.51614701,TTLL7
Tumor Necrosis Factor Receptor Activity (GO:0005031),0.121433803,0.520693428,18.51614701,FAS
Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.121433803,0.520693428,18.51614701,GLMN
UDP Phosphatase Activity (GO:0045134),0.121433803,0.520693428,18.51614701,ENTPD7
Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004112),0.121433803,0.520693428,18.51614701,PDE4D
Phosphatidylinositol-3-Phosphate Binding (GO:0032266),0.134794384,0.531299926,6.494086307,JPH2;KIF16B
GDP Phosphatase Activity (GO:0004382),0.135540412,0.531299926,15.35633091,ENTPD7
Tat Protein Binding (GO:0030957),0.135540412,0.531299926,15.35633091,TRIM32
Prostaglandin Receptor Activity (GO:0004955),0.135540412,0.531299926,15.35633091,PTGER1
Receptor Ligand Activity (GO:0048018),0.142854485,0.531299926,3.097397711,POMC;NPPC;BMP3;WNT10A;COLEC10;EGF;NRTN;TNFSF13B
Tubulin Binding (GO:0015631),0.148177516,0.531299926,3.009662176,TTLL7;AGBL4;GAS2L3;KIF16B;TBCD;MTUS2;MAP6;RAB11FIP5
Inositol Trisphosphate Phosphatase Activity (GO:0046030),0.149421214,0.531299926,12.9834705,INPP4A
"Racemase And Epimerase Activity, Acting On Carbohydrates And Derivatives (GO:0016857)",0.149421214,0.531299926,12.9834705,GALE
Semaphorin Receptor Activity (GO:0017154),0.149421214,0.531299926,12.9834705,PLXND1
Estrogen Response Element Binding (GO:0034056),0.149421214,0.531299926,12.9834705,ESRRG
Cell-Cell Adhesion Mediator Activity (GO:0098632),0.151383694,0.531299926,5.669442547,CLSTN3;PPP1CA
C2H2 Zinc Finger Domain Binding (GO:0070742),0.163079813,0.531299926,11.14688666,TAF9
D-glucose Transmembrane Transporter Activity (GO:0055056),0.163079813,0.531299926,11.14688666,SLC2A2
Ligand-Gated Sodium Channel Activity (GO:0015280),0.163079813,0.531299926,11.14688666,ASIC3
MAP Kinase Activity (GO:0004707),0.163079813,0.531299926,11.14688666,MAPK8
cAMP Binding (GO:0030552),0.163079813,0.531299926,11.14688666,PDE4D
Prostaglandin Transmembrane Transporter Activity (GO:0015132),0.163079813,0.531299926,11.14688666,SLC22A7
Pseudouridine Synthase Activity (GO:0009982),0.163079813,0.531299926,11.14688666,PUS3
Death Receptor Activity (GO:0005035),0.163079813,0.531299926,11.14688666,FAS
Sequence-Specific mRNA Binding (GO:1990825),0.163079813,0.531299926,11.14688666,NOVA2
Actin Binding (GO:0003779),0.172045773,0.531299926,3.050922432,GAS2L3;TNNT2;NRAP;MYH10;ABRA
Voltage-Gated Calcium Channel Activity (GO:0005245),0.174071886,0.531299926,4.782426408,CACNG7;CACNG8
5'-Nucleotidase Activity (GO:0008253),0.176519755,0.531299926,9.690526878,NT5C1A
Transmembrane Receptor Protein Tyrosine Kinase Activator Activity (GO:0030297),0.176519755,0.531299926,9.690526878,EGF
