Term,P-value,Adjusted P-value,Combined Score,Genes
Cytoplasmic Microtubule Organization (GO:0031122),0.838271255,0.988879204,0.097039822,CCDC88B
"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",0.838271255,0.988879204,0.097039822,PITPNB
Myelination (GO:0042552),0.838271255,0.988879204,0.097039822,NF1
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),0.838271255,0.988879204,0.097039822,TLR4
Oligosaccharide Metabolic Process (GO:0009311),0.838271255,0.988879204,0.097039822,B3GALT5
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),0.838271255,0.988879204,0.097039822,TLR4
Post-Translational Protein Modification (GO:0043687),0.838271255,0.988879204,0.097039822,PRKCA
Glucose Homeostasis (GO:0042593),0.839444593,0.989691604,0.106396348,TCF7L2;MBD5
Organonitrogen Compound Biosynthetic Process (GO:1901566),0.840817477,0.990738193,0.111936996,ORMDL1;DMD;HACD4
Negative Regulation Of Neuron Death (GO:1901215),0.844066401,0.991369224,0.101854737,BDNF;NTF3
Negative Regulation Of Protein Kinase Activity (GO:0006469),0.844066401,0.991369224,0.101854737,DTNBP1;NF1
Unsaturated Fatty Acid Metabolic Process (GO:0033559),0.844301976,0.991369224,0.091152396,FAAH2
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),0.844301976,0.991369224,0.091152396,ICAM1
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.844301976,0.991369224,0.091152396,FNIP1
Neuron Projection Guidance (GO:0097485),0.844751445,0.991369224,0.108017541,NELL1;RELN;BDNF
Regulation Of DNA Metabolic Process (GO:0051052),0.844751445,0.991369224,0.108017541,SMG1;INO80D;GRHL2
Sensory Perception Of Mechanical Stimulus (GO:0050954),0.848567127,0.993778548,0.097520415,PAX3;EPS8L2
"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",0.850108105,0.993778548,0.085671944,HTR2A
Steroid Biosynthetic Process (GO:0006694),0.850108105,0.993778548,0.085671944,OSBPL6
Intracellular Iron Ion Homeostasis (GO:0006879),0.850108105,0.993778548,0.085671944,HMOX1
Negative Regulation Of Cell Projection Organization (GO:0031345),0.850108105,0.993778548,0.085671944,RAPGEF2
Regulation Of TORC1 Signaling (GO:1903432),0.850108105,0.993778548,0.085671944,RRAGC
Positive Regulation Of Intracellular Protein Transport (GO:0090316),0.852366967,0.993778548,0.100598061,TCAF2;ANK3;PDZK1
Chromatin Remodeling (GO:0006338),0.855473529,0.993778548,0.108811611,NFAT5;PAK1;TFAP2C;REST;INO80D;ESR1
SMAD Protein Signal Transduction (GO:0060395),0.855697994,0.993778548,0.080565823,RUNX2
Amide Biosynthetic Process (GO:0043604),0.855697994,0.993778548,0.080565823,DMD
Regulation Of Smoothened Signaling Pathway (GO:0008589),0.855697994,0.993778548,0.080565823,INTU
Regulation Of Stress-Activated MAPK Cascade (GO:0032872),0.855697994,0.993778548,0.080565823,NOD2
Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),0.855697994,0.993778548,0.080565823,NELL1
Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),0.855697994,0.993778548,0.080565823,MAP3K4
Cholesterol Transport (GO:0030301),0.855697994,0.993778548,0.080565823,RELCH
Sensory Perception (GO:0007600),0.855697994,0.993778548,0.080565823,CHRNA7
Microtubule Bundle Formation (GO:0001578),0.855697994,0.993778548,0.080565823,NAV1
Negative Regulation Of MAP Kinase Activity (GO:0043407),0.855697994,0.993778548,0.080565823,NF1
Regulation Of Response To External Stimulus (GO:0032101),0.856051158,0.993778548,0.097087429,RNF135;USP14;NOD2
Regulation Of Epithelial Cell Proliferation (GO:0050678),0.857215696,0.994000256,0.089432671,TCF7L2;NOD2
Regulation Of RNA Metabolic Process (GO:0051252),0.857215696,0.994000256,0.089432671,SRRM4;MITF
Endomembrane System Organization (GO:0010256),0.858205888,0.994527558,0.103268635,ARFGEF2;SPTBN5;GOLGB1;SNX10;ANK3
Rho Protein Signal Transduction (GO:0007266),0.861079688,0.994527558,0.075804443,EPS8L2
Cardiac Muscle Tissue Development (GO:0048738),0.861079688,0.994527558,0.075804443,TTN
Cell Cycle G1/S Phase Transition (GO:0044843),0.861079688,0.994527558,0.075804443,CACUL1
Sprouting Angiogenesis (GO:0002040),0.861079688,0.994527558,0.075804443,NELL1
Icosanoid Metabolic Process (GO:0006690),0.861079688,0.994527558,0.075804443,FAAH2
Negative Regulation Of Response To Stimulus (GO:0048585),0.861079688,0.994527558,0.075804443,MCTP1
Negative Regulation Of Amide Metabolic Process (GO:0034249),0.865410765,0.994743553,0.082056815,CHRNA7;ORMDL1
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.865410765,0.994743553,0.082056815,PRKCA;FNIP1
Regulation Of Macromolecule Biosynthetic Process (GO:0010556),0.86626093,0.994743553,0.071360938,MITF
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.86626093,0.994743553,0.071360938,USP14
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),0.86626093,0.994743553,0.071360938,KIT
Tight Junction Assembly (GO:0120192),0.86626093,0.994743553,0.071360938,GRHL2
Glycoprotein Metabolic Process (GO:0009100),0.86626093,0.994743553,0.071360938,OGA
Mitochondrial Transport (GO:0006839),0.86626093,0.994743553,0.071360938,SLC25A16
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),0.86626093,0.994743553,0.071360938,FNIP1
Negative Regulation Of Viral Genome Replication (GO:0045071),0.86626093,0.994743553,0.071360938,IFIT1
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.86662526,0.994743553,0.087292868,USP9X;HIVEP1;RUNX2
Sphingolipid Metabolic Process (GO:0006665),0.869344509,0.995574046,0.078614279,ORMDL1;HACD4
Regulation Of Lipid Metabolic Process (GO:0019216),0.871249177,0.995574046,0.067210871,CCDC3
Apical Junction Assembly (GO:0043297),0.871249177,0.995574046,0.067210871,GRHL2
Epidermal Cell Differentiation (GO:0009913),0.871249177,0.995574046,0.067210871,CFLAR
Negative Regulation Of TOR Signaling (GO:0032007),0.871249177,0.995574046,0.067210871,FNIP1
Negative Regulation Of Protein Catabolic Process (GO:0042177),0.871249177,0.995574046,0.067210871,NELL1
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),0.871249177,0.995574046,0.067210871,CAPN3
Protein K63-linked Ubiquitination (GO:0070534),0.871249177,0.995574046,0.067210871,RNF135
Regulation Of Cytokine Production (GO:0001817),0.872659472,0.995676314,0.086242911,CCDC88B;ZBTB20;CD47;HLA-DRB1
Positive Regulation Of Epithelial Cell Migration (GO:0010634),0.873172343,0.995676314,0.075324774,NELL1;PRKCA
Circulatory System Development (GO:0072359),0.873289069,0.995676314,0.081332315,NTRK3;NF1;ALPK3
Epithelial Cell Differentiation (GO:0030855),0.873289069,0.995676314,0.081332315,MAF;SCUBE1;GRHL2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.874035818,0.995757824,0.09794064,CD74;OLFM1;CUX2;CHRNA7;NTRK3;DTNBP1;MITF;ANK3;TLR4;TTN
Ceramide Metabolic Process (GO:0006672),0.876051608,0.995757824,0.063331986,ORMDL1
Response To Peptide Hormone (GO:0043434),0.876051608,0.995757824,0.063331986,SLC24A4
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),0.876051608,0.995757824,0.063331986,KIT
Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.876051608,0.995757824,0.063331986,SLC25A16
Inflammatory Response (GO:0006954),0.876452701,0.995757824,0.088688828,PXK;MMP24;SCUBE1;KIT;ADAM8;TLR4
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),0.87689669,0.995757824,0.07218091,USP9X;SOX5
Positive Regulation Of Apoptotic Process (GO:0043065),0.878989756,0.995757824,0.08847032,OLFM1;REST;CTSK;NF1;CFLAR;IFIT2;MAP3K5
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.879656584,0.995757824,0.07578818,ZAP70;HLA-DRB1;HLA-DPA1
Regulation Of Defense Response (GO:0031347),0.88051994,0.995757824,0.069175698,RNF135;NOD2
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),0.880675137,0.995757824,0.059703981,ESR1
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),0.880675137,0.995757824,0.059703981,UCP1
Regulation Of Stem Cell Population Maintenance (GO:2000036),0.880675137,0.995757824,0.059703981,REST
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),0.880675137,0.995757824,0.059703981,MITF
Positive Regulation Of Cellular Metabolic Process (GO:0031325),0.880675137,0.995757824,0.059703981,PAX8
Heart Development (GO:0007507),0.883956978,0.99725543,0.076211966,SCUBE1;NTRK3;NF1;ALPK3
RNA Splicing (GO:0008380),0.884044446,0.99725543,0.066302519,RRAGC;NOVA1
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.884044446,0.99725543,0.066302519,FNIP1;TLR4
Chemokine-Mediated Signaling Pathway (GO:0070098),0.885126418,0.99725543,0.056308309,GPR35
Signal Transduction In Response To DNA Damage (GO:0042770),0.885126418,0.99725543,0.056308309,MYO6
Regulation Of Calcium Ion Transport (GO:0051924),0.885126418,0.99725543,0.056308309,CACNA2D1
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.885418264,0.99725543,0.092523994,CD74;KDM3A;INO80D;PAX3;MITF;MYRFL;ESR1;RUNX2;RUNX1;PPP3CB;REST;PAX8;CREB3L2;CAPN3;HLA-DRB1;MAP3K5
Protein Localization To Organelle (GO:0033365),0.888674876,0.997596421,0.068186949,PAK1;SNX10;FSIP2
Regulation Of Phagocytosis (GO:0050764),0.889411861,0.997596421,0.053128007,CD47
Renal System Development (GO:0072001),0.889411861,0.997596421,0.053128007,PAX8
Selective Autophagy (GO:0061912),0.889411861,0.997596421,0.053128007,ATG14
mRNA Transport (GO:0051028),0.889411861,0.997596421,0.053128007,SMG1
Peptidyl-Threonine Phosphorylation (GO:0018107),0.889411861,0.997596421,0.053128007,PRKCA
Regulation Of Bone Mineralization (GO:0030500),0.889411861,0.997596421,0.053128007,NELL1
Response To UV (GO:0009411),0.890806474,0.997596421,0.060927517,MAP3K4;MAP4K3
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.89184817,0.997596421,0.069461736,TCF7L2;PRR16;HTR2A;TLR4
Cellular Response To Chemokine (GO:1990869),0.893537636,0.997596421,0.050147535,GPR35
Transcription Preinitiation Complex Assembly (GO:0070897),0.893537636,0.997596421,0.050147535,ESR1
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),0.893537636,0.997596421,0.050147535,AURKC
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),0.893537636,0.997596421,0.050147535,CCDC3
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.893537636,0.997596421,0.050147535,LDLRAD4
Protein Targeting To Mitochondrion (GO:0006626),0.893537636,0.997596421,0.050147535,IMMP2L
Regulation Of Cell Death (GO:0010941),0.893537636,0.997596421,0.050147535,CHRNA7
Positive Regulation Of Programmed Cell Death (GO:0043068),0.896942134,0.998754647,0.070359684,OLFM1;REST;NF1;CFLAR;IFIT2;MAP3K5
Negative Regulation Of Wnt Signaling Pathway (GO:0030178),0.897084056,0.998754647,0.061362116,TCF7L2;IGFBP4;SHISA2
Response To Retinoic Acid (GO:0032526),0.897509685,0.998754647,0.047352644,AQP3
Histone Acetylation (GO:0016573),0.897509685,0.998754647,0.047352644,MSL3P1
Negative Regulation Of Peptidase Activity (GO:0010466),0.897509685,0.998754647,0.047352644,SERPINE3
Positive Regulation Of Phagocytosis (GO:0050766),0.897509685,0.998754647,0.047352644,CD47
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.901333727,0.999195932,0.044730251,LDLRAD4
Negative Regulation Of Autophagy (GO:0010507),0.901333727,0.999195932,0.044730251,RRAGC
Negative Regulation Of Viral Process (GO:0048525),0.901333727,0.999195932,0.044730251,IFIT1
Spliceosomal Complex Assembly (GO:0000245),0.905015271,0.999195932,0.042268328,GCFC2
mRNA Export From Nucleus (GO:0006406),0.905015271,0.999195932,0.042268328,SMG1
Protein-Containing Complex Disassembly (GO:0032984),0.905015271,0.999195932,0.042268328,ATG14
Cellular Response To Organonitrogen Compound (GO:0071417),0.906141505,0.999195932,0.049399833,RRAGC;RAPGEF2
Intrinsic Apoptotic Signaling Pathway (GO:0097193),0.906141505,0.999195932,0.049399833,FHIT;MAP3K5
Negative Regulation Of MAPK Cascade (GO:0043409),0.906141505,0.999195932,0.049399833,NF1;TLR4
G1/S Transition Of Mitotic Cell Cycle (GO:0000082),0.90855962,0.999195932,0.039955807,CACUL1
Telomere Organization (GO:0032200),0.90855962,0.999195932,0.039955807,INO80D
Regulation Of Cellular Catabolic Process (GO:0031329),0.90855962,0.999195932,0.039955807,TPCN2
Positive Regulation Of Cell Growth (GO:0030307),0.908956528,0.999195932,0.04738264,SYT4;BDNF
Regulation Of Cellular Response To Stress (GO:0080135),0.911692368,0.999195932,0.045451442,INO80D;MBTPS2
Monoatomic Ion Transport (GO:0006811),0.911692368,0.999195932,0.045451442,SLC24A4;CHRNA7
Endocytic Recycling (GO:0032456),0.91197188,0.999195932,0.037782489,RAB14
Positive Regulation Of Macroautophagy (GO:0016239),0.91197188,0.999195932,0.037782489,ELAPOR1
Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.9122083,0.999195932,0.049722109,ZBTB20;TRIM58;ADAM8
Response To Tumor Necrosis Factor (GO:0034612),0.914351008,0.999195932,0.043602331,YTHDC2;MAP4K3
Lipid Transport (GO:0006869),0.914351008,0.999195932,0.043602331,PITPNB;SLCO2A1
Positive Regulation Of DNA Metabolic Process (GO:0051054),0.914351008,0.999195932,0.043602331,INO80D;USP9X
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.915097097,0.999195932,0.062200132,GCFC2;REST;ZNF460;EFEMP1;DMTF1;ZNF736;MITF;ESRRG;APBB2;ZNF138;ERC1;ESR1
RNA Export From Nucleus (GO:0006405),0.915256966,0.999195932,0.035738972,SMG1
Canonical Wnt Signaling Pathway (GO:0060070),0.915256966,0.999195932,0.035738972,TCF7L2
Cellular Response To Light Stimulus (GO:0071482),0.915256966,0.999195932,0.035738972,OPN5
Regulation Of Translational Initiation (GO:0006446),0.915256966,0.999195932,0.035738972,EIF1
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),0.915256966,0.999195932,0.035738972,KIT
Monocarboxylic Acid Biosynthetic Process (GO:0072330),0.915256966,0.999195932,0.035738972,OSBPL6
Positive Regulation Of Cell Cycle (GO:0045787),0.915256966,0.999195932,0.035738972,PRKCA
Defense Response To Symbiont (GO:0140546),0.916782723,0.999195932,0.046361999,IFIT1;IFIT3;IFIT2
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),0.916934398,0.999195932,0.041831595,USP9X;FHIT
Extracellular Structure Organization (GO:0043062),0.916934398,0.999195932,0.041831595,MMP24;NF1
Negative Regulation Of Developmental Process (GO:0051093),0.916934398,0.999195932,0.041831595,GRIN3A;ELAPOR2
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),0.916934398,0.999195932,0.041831595,REST;MAP3K5
Regulation Of Wnt Signaling Pathway (GO:0030111),0.916934398,0.999195932,0.041831595,AMER3;SHISA2
Regulation Of Endocytosis (GO:0030100),0.918419613,0.999195932,0.033816572,MCTP1
Negative Regulation Of Endopeptidase Activity (GO:0010951),0.918419613,0.999195932,0.033816572,SERPINE3
Negative Regulation Of Immune Response (GO:0050777),0.918419613,0.999195932,0.033816572,HLA-DRB1
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.918893111,0.999195932,0.047917532,OLFM1;REST;CCDC3;ESR1
Axon Guidance (GO:0007411),0.918987561,0.999195932,0.044769127,NELL1;RELN;BDNF
External Encapsulating Structure Organization (GO:0045229),0.919444446,0.999195932,0.040135702,MMP24;NF1
Regulation Of JNK Cascade (GO:0046328),0.919444446,0.999195932,0.040135702,NOD2;MAP3K5
Regulation Of Neurogenesis (GO:0050767),0.921464378,0.999195932,0.032007267,REST
Regulation Of Viral Genome Replication (GO:0045069),0.921464378,0.999195932,0.032007267,IFIT1
Negative Regulation Of Cellular Catabolic Process (GO:0031330),0.921464378,0.999195932,0.032007267,RRAGC
Protein Secretion (GO:0009306),0.921464378,0.999195932,0.032007267,RAB3C
RNA Metabolic Process (GO:0016070),0.921883025,0.999195932,0.038511296,NOVA1;RBMS1
Cytoskeleton Organization (GO:0007010),0.921883025,0.999195932,0.038511296,PCLO;WDPCP
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.921883025,0.999195932,0.038511296,LDLRAD4;GPR155
Cell-Cell Junction Organization (GO:0045216),0.92439565,0.999508762,0.030303636,GJC1
Telomere Maintenance (GO:0000723),0.92439565,0.999508762,0.030303636,INO80D
Defense Response To Virus (GO:0051607),0.924631987,0.999508762,0.043663799,RNF135;IFIT1;IFIT3;IFIT2
Regulation Of Endopeptidase Activity (GO:0052548),0.927217652,0.999508762,0.028698809,SERPINE3
Regulation Of Heart Contraction (GO:0008016),0.927217652,0.999508762,0.028698809,RYR2
Response To Molecule Of Bacterial Origin (GO:0002237),0.927217652,0.999508762,0.028698809,TLR4
Phagocytosis (GO:0006909),0.927217652,0.999508762,0.028698809,TLR4
Regulation Of Cellular Component Organization (GO:0051128),0.927283595,0.999508762,0.038931805,NRG3;CTTNBP2;RAPGEF2
Regulation Of Cytoskeleton Organization (GO:0051493),0.928788105,0.999508762,0.034035821,ARHGAP44;PAK1
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),0.928788105,0.999508762,0.034035821,TCF7L2;IGFBP4
Cilium Organization (GO:0044782),0.929667783,0.999508762,0.042113577,INTU;AVIL;CFAP70;WDPCP;SNX10
Sulfur Compound Biosynthetic Process (GO:0044272),0.929934454,0.999508762,0.02718642,CHST2
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),0.929934454,0.999508762,0.02718642,NF1
Positive Regulation Of Protein Polymerization (GO:0032273),0.929934454,0.999508762,0.02718642,PAK1
Regulation Of Notch Signaling Pathway (GO:0008593),0.929934454,0.999508762,0.02718642,NOD2
Transcription By RNA Polymerase II (GO:0006366),0.930003255,0.999508762,0.039784682,NFAT5;MAF;ZNF345;SOX5
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),0.932549972,0.999993559,0.025760567,NELL1
Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.934354048,0.999993559,0.038683406,NOVA1;LDLRAD4;TLR4;GRHL2;ELAPOR2
Regulation Of Programmed Cell Death (GO:0043067),0.935026577,0.999993559,0.036247146,ALK;REST;PAX8;NTF3
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.935067976,0.999993559,0.02441577,USP9X
Plasma Membrane Organization (GO:0007009),0.935067976,0.999993559,0.02441577,ANK3
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),0.935113777,0.999993559,0.030097589,NOD2;TLR4
Cellular Response To Oxidative Stress (GO:0034599),0.935113777,0.999993559,0.030097589,UCP1;HMOX1
DNA Replication (GO:0006260),0.937492098,0.999993559,0.02314694,RBMS1
Monocarboxylic Acid Transport (GO:0015718),0.937492098,0.999993559,0.02314694,SLC6A13
Cellular Response To Oxygen-Containing Compound (GO:1901701),0.938836317,0.999993559,0.040952182,SYT4;RRAGC;UCP1;RAPGEF2;CAPN3;NOD2;SYT13;SYT9;TLR4;ESR1
Regulation Of mRNA Stability (GO:0043488),0.939825834,0.999993559,0.021949344,PRKCA
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),0.939825834,0.999993559,0.021949344,SUSD2
